ALGORITHM, GESTURE, # OF SELECTED SENSORS, PARTICIPANT_NO, ACCURACY, AUC, #ofPositiveInstance, #ofNegativeInstance, TN, FP, FN, TP, FAR, FRR, EER
RF-501, Circle, AccRotVec, 6, 0.99, 0.97, 16, 168, 167, 1, 1, 15, 0.01, 0.06, 0.06
RF-501, Circle, AccRotVec, 7, 0.99, 0.93, 14, 170, 170, 0, 2, 12, 0.00, 0.14, 0.13
RF-501, Circle, AccRotVec, 8, 0.98, 0.99, 9, 175, 171, 4, 0, 9, 0.02, 0.00, 0.02
RF-501, Circle, AccRotVec, 9, 0.98, 0.91, 17, 167, 167, 0, 3, 14, 0.00, 0.18, 0.15
RF-501, Circle, AccRotVec, 10, 0.99, 1.00, 8, 176, 175, 1, 0, 8, 0.01, 0.00, 0.01
RF-501, Circle, AccRotVec, 11, 1.00, 1.00, 3, 181, 181, 0, 0, 3, 0.00, 0.00, 0.00
RF-501, Circle, AccRotVec, 12, 1.00, 1.00, 8, 176, 176, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Circle, AccRotVec, 13, 1.00, 1.00, 8, 176, 176, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Circle, AccRotVec, 14, 1.00, 1.00, 16, 168, 168, 0, 0, 16, 0.00, 0.00, 0.00
RF-501, Circle, AccRotVec, 15, 0.99, 0.95, 11, 173, 173, 0, 1, 10, 0.00, 0.09, 0.08
RF-501, Updown, AccRotVec, 1, 1.00, 1.00, 14, 152, 152, 0, 0, 14, 0.00, 0.00, 0.00
RF-501, Updown, AccRotVec, 2, 0.98, 0.96, 15, 151, 148, 3, 1, 14, 0.02, 0.07, 0.06
RF-501, Updown, AccRotVec, 3, 0.96, 0.80, 15, 151, 151, 0, 6, 9, 0.00, 0.40, 0.29
RF-501, Updown, AccRotVec, 4, 1.00, 1.00, 8, 158, 158, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Updown, AccRotVec, 5, 0.99, 1.00, 10, 156, 155, 1, 0, 10, 0.01, 0.00, 0.01
RF-501, Updown, AccRotVec, 6, 0.99, 1.00, 13, 153, 152, 1, 0, 13, 0.01, 0.00, 0.01
RF-501, Updown, AccRotVec, 7, 0.98, 0.91, 6, 160, 158, 2, 1, 5, 0.01, 0.17, 0.14
RF-501, Updown, AccRotVec, 8, 1.00, 1.00, 7, 159, 159, 0, 0, 7, 0.00, 0.00, 0.00
RF-501, Updown, AccRotVec, 9, 0.96, 0.75, 14, 152, 152, 0, 7, 7, 0.00, 0.50, 0.33
RF-501, Updown, AccRotVec, 10, 0.99, 0.95, 10, 156, 156, 0, 1, 9, 0.00, 0.10, 0.09
RF-501, Updown, AccRotVec, 11, 1.00, 1.00, 13, 153, 153, 0, 0, 13, 0.00, 0.00, 0.00
RF-501, Updown, AccRotVec, 12, 1.00, 1.00, 5, 161, 161, 0, 0, 5, 0.00, 0.00, 0.00
RF-501, Updown, AccRotVec, 13, 1.00, 1.00, 2, 164, 164, 0, 0, 2, 0.00, 0.00, 0.00
RF-501, Updown, AccRotVec, 14, 0.96, 0.83, 15, 151, 150, 1, 5, 10, 0.01, 0.33, 0.25
RF-501, Updown, AccRotVec, 15, 0.97, 0.94, 19, 147, 144, 3, 2, 17, 0.02, 0.11, 0.10
RF-501, Tilt, AccRotVec, 1, 0.99, 0.93, 16, 185, 184, 1, 2, 14, 0.01, 0.12, 0.11
RF-501, Tilt, AccRotVec, 2, 1.00, 1.00, 25, 176, 176, 0, 0, 25, 0.00, 0.00, 0.00
RF-501, Tilt, AccRotVec, 3, 0.99, 0.91, 16, 185, 185, 0, 3, 13, 0.00, 0.19, 0.16
RF-501, Tilt, AccRotVec, 4, 1.00, 1.00, 18, 183, 182, 1, 0, 18, 0.01, 0.00, 0.01
RF-501, Tilt, AccRotVec, 5, 1.00, 1.00, 7, 194, 193, 1, 0, 7, 0.01, 0.00, 0.01
RF-501, Tilt, AccRotVec, 6, 1.00, 0.95, 10, 191, 191, 0, 1, 9, 0.00, 0.10, 0.09
RF-501, Tilt, AccRotVec, 7, 0.99, 0.92, 12, 189, 189, 0, 2, 10, 0.00, 0.17, 0.14
RF-501, Tilt, AccRotVec, 8, 0.97, 0.87, 16, 185, 183, 2, 4, 12, 0.01, 0.25, 0.20
RF-501, Tilt, AccRotVec, 9, 1.00, 1.00, 9, 192, 191, 1, 0, 9, 0.01, 0.00, 0.01
RF-501, Tilt, AccRotVec, 10, 0.98, 0.75, 8, 193, 192, 1, 4, 4, 0.01, 0.50, 0.33
RF-501, Tilt, AccRotVec, 11, 1.00, 1.00, 10, 191, 191, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Tilt, AccRotVec, 12, 1.00, 1.00, 10, 191, 191, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Tilt, AccRotVec, 13, 1.00, 1.00, 10, 191, 191, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Tilt, AccRotVec, 14, 0.99, 0.97, 17, 184, 183, 1, 1, 16, 0.01, 0.06, 0.06
RF-501, Tilt, AccRotVec, 15, 1.00, 0.97, 17, 184, 184, 0, 1, 16, 0.00, 0.06, 0.06
RF-501, Triangle, AccRotVec, 1, 0.99, 0.96, 15, 212, 211, 1, 1, 14, 0.00, 0.07, 0.06
RF-501, Triangle, AccRotVec, 2, 1.00, 1.00, 26, 201, 201, 0, 0, 26, 0.00, 0.00, 0.00
RF-501, Triangle, AccRotVec, 3, 0.98, 0.93, 16, 211, 208, 3, 2, 14, 0.01, 0.12, 0.11
RF-501, Triangle, AccRotVec, 4, 0.98, 0.96, 18, 209, 205, 4, 1, 17, 0.02, 0.06, 0.05
RF-501, Triangle, AccRotVec, 5, 0.98, 0.88, 13, 214, 213, 1, 3, 10, 0.00, 0.23, 0.19
RF-501, Triangle, AccRotVec, 6, 0.99, 0.92, 13, 214, 214, 0, 2, 11, 0.00, 0.15, 0.13
RF-501, Triangle, AccRotVec, 7, 1.00, 1.00, 18, 209, 208, 1, 0, 18, 0.00, 0.00, 0.00
RF-501, Triangle, AccRotVec, 8, 0.99, 0.93, 14, 213, 213, 0, 2, 12, 0.00, 0.14, 0.13
RF-501, Triangle, AccRotVec, 9, 0.97, 0.82, 17, 210, 209, 1, 6, 11, 0.00, 0.35, 0.26
RF-501, Triangle, AccRotVec, 10, 1.00, 1.00, 16, 211, 210, 1, 0, 16, 0.00, 0.00, 0.00
RF-501, Triangle, AccRotVec, 11, 1.00, 1.00, 7, 220, 220, 0, 0, 7, 0.00, 0.00, 0.00
RF-501, Triangle, AccRotVec, 12, 1.00, 1.00, 10, 217, 217, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Triangle, AccRotVec, 13, 1.00, 1.00, 21, 206, 206, 0, 0, 21, 0.00, 0.00, 0.00
RF-501, Triangle, AccRotVec, 14, 1.00, 1.00, 9, 218, 217, 1, 0, 9, 0.00, 0.00, 0.00
RF-501, Triangle, AccRotVec, 15, 0.95, 0.84, 14, 213, 206, 7, 4, 10, 0.03, 0.29, 0.23
RF-501, Turn, AccRotVec, 1, 0.98, 0.95, 35, 168, 166, 2, 3, 32, 0.01, 0.09, 0.08
RF-501, Turn, AccRotVec, 2, 0.98, 0.83, 12, 191, 191, 0, 4, 8, 0.00, 0.33, 0.25
RF-501, Turn, AccRotVec, 3, 0.98, 0.92, 19, 184, 183, 1, 3, 16, 0.01, 0.16, 0.14
RF-501, Turn, AccRotVec, 4, 0.99, 0.96, 15, 188, 187, 1, 1, 14, 0.01, 0.07, 0.06
RF-501, Turn, AccRotVec, 5, 1.00, 1.00, 12, 191, 190, 1, 0, 12, 0.01, 0.00, 0.01
RF-501, Turn, AccRotVec, 6, 0.99, 0.96, 16, 187, 185, 2, 1, 15, 0.01, 0.06, 0.06
RF-501, Turn, AccRotVec, 7, 0.99, 0.89, 9, 194, 193, 1, 2, 7, 0.01, 0.22, 0.18
RF-501, Turn, AccRotVec, 8, 0.99, 0.90, 10, 193, 193, 0, 2, 8, 0.00, 0.20, 0.17
RF-501, Turn, AccRotVec, 9, 0.99, 0.93, 8, 195, 194, 1, 1, 7, 0.01, 0.12, 0.11
RF-501, Turn, AccRotVec, 10, 1.00, 0.93, 7, 196, 196, 0, 1, 6, 0.00, 0.14, 0.13
RF-501, Turn, AccRotVec, 11, 1.00, 1.00, 8, 195, 195, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Turn, AccRotVec, 12, 1.00, 1.00, 14, 189, 189, 0, 0, 14, 0.00, 0.00, 0.00
RF-501, Turn, AccRotVec, 13, 1.00, 1.00, 5, 198, 198, 0, 0, 5, 0.00, 0.00, 0.00
RF-501, Turn, AccRotVec, 14, 0.98, 0.92, 19, 184, 183, 1, 3, 16, 0.01, 0.16, 0.14
RF-501, Turn, AccRotVec, 15, 0.99, 0.93, 14, 189, 189, 0, 2, 12, 0.00, 0.14, 0.13
RF-501, Square, AccRotVec, 1, 0.98, 0.93, 16, 229, 226, 3, 2, 14, 0.01, 0.12, 0.11
RF-501, Square, AccRotVec, 2, 1.00, 0.98, 24, 221, 221, 0, 1, 23, 0.00, 0.04, 0.04
RF-501, Square, AccRotVec, 3, 0.99, 0.96, 16, 229, 227, 2, 1, 15, 0.01, 0.06, 0.06
RF-501, Square, AccRotVec, 4, 0.98, 0.86, 15, 230, 229, 1, 4, 11, 0.00, 0.27, 0.21
RF-501, Square, AccRotVec, 5, 0.99, 0.88, 13, 232, 232, 0, 3, 10, 0.00, 0.23, 0.19
RF-501, Square, AccRotVec, 6, 0.98, 0.87, 15, 230, 230, 0, 4, 11, 0.00, 0.27, 0.21
RF-501, Square, AccRotVec, 7, 0.96, 0.84, 17, 228, 224, 4, 5, 12, 0.02, 0.29, 0.23
RF-501, Square, AccRotVec, 8, 1.00, 1.00, 20, 225, 224, 1, 0, 20, 0.00, 0.00, 0.00
RF-501, Square, AccRotVec, 9, 1.00, 1.00, 12, 233, 232, 1, 0, 12, 0.00, 0.00, 0.00
RF-501, Square, AccRotVec, 10, 1.00, 0.95, 11, 234, 234, 0, 1, 10, 0.00, 0.09, 0.08
RF-501, Square, AccRotVec, 11, 1.00, 1.00, 15, 230, 230, 0, 0, 15, 0.00, 0.00, 0.00
RF-501, Square, AccRotVec, 12, 1.00, 1.00, 17, 228, 228, 0, 0, 17, 0.00, 0.00, 0.00
RF-501, Square, AccRotVec, 13, 1.00, 1.00, 20, 225, 225, 0, 0, 20, 0.00, 0.00, 0.00
RF-501, Square, AccRotVec, 14, 0.99, 0.92, 13, 232, 232, 0, 2, 11, 0.00, 0.15, 0.13
RF-501, Square, AccRotVec, 15, 0.98, 0.90, 21, 224, 222, 2, 4, 17, 0.01, 0.19, 0.16
RF-501, Circle, AccMagField, 1, 0.98, 0.93, 15, 169, 168, 1, 2, 13, 0.01, 0.13, 0.12
RF-501, Circle, AccMagField, 2, 0.99, 0.97, 19, 165, 165, 0, 1, 18, 0.00, 0.05, 0.05
RF-501, Circle, AccMagField, 3, 0.96, 0.84, 17, 167, 164, 3, 5, 12, 0.02, 0.29, 0.23
RF-501, Circle, AccMagField, 4, 0.99, 1.00, 11, 173, 172, 1, 0, 11, 0.01, 0.00, 0.01
RF-501, Circle, AccMagField, 5, 0.99, 0.96, 12, 172, 171, 1, 1, 11, 0.01, 0.08, 0.08
RF-501, Circle, AccMagField, 6, 0.97, 0.87, 16, 168, 167, 1, 4, 12, 0.01, 0.25, 0.20
RF-501, Circle, AccMagField, 7, 0.98, 0.89, 14, 170, 169, 1, 3, 11, 0.01, 0.21, 0.18
RF-501, Circle, AccMagField, 8, 0.99, 0.99, 9, 175, 173, 2, 0, 9, 0.01, 0.00, 0.01
RF-501, Circle, AccMagField, 9, 0.93, 0.75, 17, 167, 162, 5, 8, 9, 0.03, 0.47, 0.33
RF-501, Circle, AccMagField, 10, 0.99, 1.00, 8, 176, 175, 1, 0, 8, 0.01, 0.00, 0.01
RF-501, Circle, AccMagField, 11, 1.00, 1.00, 3, 181, 181, 0, 0, 3, 0.00, 0.00, 0.00
RF-501, Circle, AccMagField, 12, 1.00, 1.00, 8, 176, 176, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Circle, AccMagField, 13, 0.99, 1.00, 8, 176, 175, 1, 0, 8, 0.01, 0.00, 0.01
RF-501, Circle, AccMagField, 14, 0.99, 0.97, 16, 168, 167, 1, 1, 15, 0.01, 0.06, 0.06
RF-501, Circle, AccMagField, 15, 0.99, 0.91, 11, 173, 173, 0, 2, 9, 0.00, 0.18, 0.15
RF-501, Updown, AccMagField, 1, 0.99, 0.96, 14, 152, 152, 0, 1, 13, 0.00, 0.07, 0.07
RF-501, Updown, AccMagField, 2, 1.00, 1.00, 15, 151, 151, 0, 0, 15, 0.00, 0.00, 0.00
RF-501, Updown, AccMagField, 3, 0.99, 1.00, 15, 151, 150, 1, 0, 15, 0.01, 0.00, 0.01
RF-501, Updown, AccMagField, 4, 1.00, 1.00, 8, 158, 158, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Updown, AccMagField, 5, 1.00, 1.00, 10, 156, 156, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Updown, AccMagField, 6, 1.00, 1.00, 13, 153, 153, 0, 0, 13, 0.00, 0.00, 0.00
RF-501, Updown, AccMagField, 7, 0.99, 0.92, 6, 160, 160, 0, 1, 5, 0.00, 0.17, 0.14
RF-501, Updown, AccMagField, 8, 1.00, 1.00, 7, 159, 159, 0, 0, 7, 0.00, 0.00, 0.00
RF-501, Updown, AccMagField, 9, 1.00, 1.00, 14, 152, 152, 0, 0, 14, 0.00, 0.00, 0.00
RF-501, Updown, AccMagField, 10, 0.99, 0.95, 10, 156, 156, 0, 1, 9, 0.00, 0.10, 0.09
RF-501, Updown, AccMagField, 11, 1.00, 1.00, 13, 153, 153, 0, 0, 13, 0.00, 0.00, 0.00
RF-501, Updown, AccMagField, 12, 0.99, 0.90, 5, 161, 160, 1, 1, 4, 0.01, 0.20, 0.17
RF-501, Updown, AccMagField, 13, 1.00, 1.00, 2, 164, 164, 0, 0, 2, 0.00, 0.00, 0.00
RF-501, Updown, AccMagField, 14, 0.99, 0.96, 15, 151, 150, 1, 1, 14, 0.01, 0.07, 0.06
RF-501, Updown, AccMagField, 15, 0.99, 0.97, 19, 147, 147, 0, 1, 18, 0.00, 0.05, 0.05
RF-501, Tilt, AccMagField, 1, 1.00, 1.00, 16, 185, 185, 0, 0, 16, 0.00, 0.00, 0.00
RF-501, Tilt, AccMagField, 2, 1.00, 1.00, 25, 176, 176, 0, 0, 25, 0.00, 0.00, 0.00
RF-501, Tilt, AccMagField, 3, 1.00, 1.00, 16, 185, 185, 0, 0, 16, 0.00, 0.00, 0.00
RF-501, Tilt, AccMagField, 4, 1.00, 1.00, 18, 183, 183, 0, 0, 18, 0.00, 0.00, 0.00
RF-501, Tilt, AccMagField, 5, 0.99, 0.99, 7, 194, 191, 3, 0, 7, 0.02, 0.00, 0.02
RF-501, Tilt, AccMagField, 6, 1.00, 1.00, 10, 191, 191, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Tilt, AccMagField, 7, 1.00, 0.96, 12, 189, 189, 0, 1, 11, 0.00, 0.08, 0.08
RF-501, Tilt, AccMagField, 8, 0.99, 0.94, 16, 185, 185, 0, 2, 14, 0.00, 0.12, 0.11
RF-501, Tilt, AccMagField, 9, 1.00, 0.94, 9, 192, 192, 0, 1, 8, 0.00, 0.11, 0.10
RF-501, Tilt, AccMagField, 10, 1.00, 1.00, 8, 193, 193, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Tilt, AccMagField, 11, 1.00, 1.00, 10, 191, 191, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Tilt, AccMagField, 12, 1.00, 1.00, 10, 191, 191, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Tilt, AccMagField, 13, 1.00, 1.00, 10, 191, 191, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Tilt, AccMagField, 14, 0.99, 0.97, 17, 184, 183, 1, 1, 16, 0.01, 0.06, 0.06
RF-501, Tilt, AccMagField, 15, 1.00, 1.00, 17, 184, 184, 0, 0, 17, 0.00, 0.00, 0.00
RF-501, Triangle, AccMagField, 1, 1.00, 1.00, 15, 212, 211, 1, 0, 15, 0.00, 0.00, 0.00
RF-501, Triangle, AccMagField, 2, 1.00, 0.98, 26, 201, 201, 0, 1, 25, 0.00, 0.04, 0.04
RF-501, Triangle, AccMagField, 3, 1.00, 1.00, 16, 211, 211, 0, 0, 16, 0.00, 0.00, 0.00
RF-501, Triangle, AccMagField, 4, 0.99, 0.99, 18, 209, 206, 3, 0, 18, 0.01, 0.00, 0.01
RF-501, Triangle, AccMagField, 5, 0.98, 0.84, 13, 214, 213, 1, 4, 9, 0.00, 0.31, 0.24
RF-501, Triangle, AccMagField, 6, 1.00, 1.00, 13, 214, 214, 0, 0, 13, 0.00, 0.00, 0.00
RF-501, Triangle, AccMagField, 7, 1.00, 0.97, 18, 209, 209, 0, 1, 17, 0.00, 0.06, 0.05
RF-501, Triangle, AccMagField, 8, 0.99, 0.96, 14, 213, 212, 1, 1, 13, 0.00, 0.07, 0.07
RF-501, Triangle, AccMagField, 9, 0.98, 0.88, 17, 210, 210, 0, 4, 13, 0.00, 0.24, 0.19
RF-501, Triangle, AccMagField, 10, 1.00, 1.00, 16, 211, 211, 0, 0, 16, 0.00, 0.00, 0.00
RF-501, Triangle, AccMagField, 11, 1.00, 1.00, 7, 220, 220, 0, 0, 7, 0.00, 0.00, 0.00
RF-501, Triangle, AccMagField, 12, 1.00, 1.00, 10, 217, 217, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Triangle, AccMagField, 13, 1.00, 0.98, 21, 206, 206, 0, 1, 20, 0.00, 0.05, 0.05
RF-501, Triangle, AccMagField, 14, 1.00, 1.00, 9, 218, 218, 0, 0, 9, 0.00, 0.00, 0.00
RF-501, Triangle, AccMagField, 15, 0.98, 0.86, 14, 213, 213, 0, 4, 10, 0.00, 0.29, 0.22
RF-501, Turn, AccMagField, 1, 0.99, 0.98, 35, 168, 167, 1, 1, 34, 0.01, 0.03, 0.03
RF-501, Turn, AccMagField, 2, 0.99, 0.92, 12, 191, 191, 0, 2, 10, 0.00, 0.17, 0.14
RF-501, Turn, AccMagField, 3, 1.00, 0.97, 19, 184, 184, 0, 1, 18, 0.00, 0.05, 0.05
RF-501, Turn, AccMagField, 4, 1.00, 1.00, 15, 188, 188, 0, 0, 15, 0.00, 0.00, 0.00
RF-501, Turn, AccMagField, 5, 1.00, 1.00, 12, 191, 191, 0, 0, 12, 0.00, 0.00, 0.00
RF-501, Turn, AccMagField, 6, 1.00, 1.00, 16, 187, 186, 1, 0, 16, 0.01, 0.00, 0.01
RF-501, Turn, AccMagField, 7, 0.99, 0.89, 9, 194, 194, 0, 2, 7, 0.00, 0.22, 0.18
RF-501, Turn, AccMagField, 8, 1.00, 0.95, 10, 193, 193, 0, 1, 9, 0.00, 0.10, 0.09
RF-501, Turn, AccMagField, 9, 1.00, 1.00, 8, 195, 195, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Turn, AccMagField, 10, 1.00, 1.00, 7, 196, 195, 1, 0, 7, 0.01, 0.00, 0.01
RF-501, Turn, AccMagField, 11, 1.00, 1.00, 8, 195, 195, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Turn, AccMagField, 12, 1.00, 1.00, 14, 189, 189, 0, 0, 14, 0.00, 0.00, 0.00
RF-501, Turn, AccMagField, 13, 1.00, 1.00, 5, 198, 198, 0, 0, 5, 0.00, 0.00, 0.00
RF-501, Turn, AccMagField, 14, 1.00, 0.97, 19, 184, 184, 0, 1, 18, 0.00, 0.05, 0.05
RF-501, Turn, AccMagField, 15, 0.99, 0.93, 14, 189, 189, 0, 2, 12, 0.00, 0.14, 0.13
RF-501, Square, AccMagField, 1, 0.97, 0.90, 16, 229, 224, 5, 3, 13, 0.02, 0.19, 0.16
RF-501, Square, AccMagField, 2, 1.00, 1.00, 24, 221, 221, 0, 0, 24, 0.00, 0.00, 0.00
RF-501, Square, AccMagField, 3, 1.00, 1.00, 16, 229, 228, 1, 0, 16, 0.00, 0.00, 0.00
RF-501, Square, AccMagField, 4, 0.99, 0.90, 15, 230, 230, 0, 3, 12, 0.00, 0.20, 0.17
RF-501, Square, AccMagField, 5, 0.99, 0.92, 13, 232, 232, 0, 2, 11, 0.00, 0.15, 0.13
RF-501, Square, AccMagField, 6, 1.00, 0.97, 15, 230, 230, 0, 1, 14, 0.00, 0.07, 0.06
RF-501, Square, AccMagField, 7, 1.00, 1.00, 17, 228, 228, 0, 0, 17, 0.00, 0.00, 0.00
RF-501, Square, AccMagField, 8, 1.00, 1.00, 20, 225, 225, 0, 0, 20, 0.00, 0.00, 0.00
RF-501, Square, AccMagField, 9, 1.00, 0.96, 12, 233, 233, 0, 1, 11, 0.00, 0.08, 0.08
RF-501, Square, AccMagField, 10, 1.00, 1.00, 11, 234, 234, 0, 0, 11, 0.00, 0.00, 0.00
RF-501, Square, AccMagField, 11, 1.00, 1.00, 15, 230, 230, 0, 0, 15, 0.00, 0.00, 0.00
RF-501, Square, AccMagField, 12, 1.00, 1.00, 17, 228, 228, 0, 0, 17, 0.00, 0.00, 0.00
RF-501, Square, AccMagField, 13, 1.00, 1.00, 20, 225, 225, 0, 0, 20, 0.00, 0.00, 0.00
RF-501, Square, AccMagField, 14, 0.99, 0.88, 13, 232, 232, 0, 3, 10, 0.00, 0.23, 0.19
RF-501, Square, AccMagField, 15, 0.97, 0.94, 21, 224, 218, 6, 2, 19, 0.03, 0.10, 0.09
RF-501, Circle, GyrRotVec, 1, 0.99, 0.97, 15, 169, 169, 0, 1, 14, 0.00, 0.07, 0.06
RF-501, Circle, GyrRotVec, 2, 0.97, 0.84, 19, 165, 165, 0, 6, 13, 0.00, 0.32, 0.24
RF-501, Circle, GyrRotVec, 3, 0.97, 0.93, 17, 167, 164, 3, 2, 15, 0.02, 0.12, 0.11
RF-501, Circle, GyrRotVec, 4, 0.99, 0.95, 11, 173, 172, 1, 1, 10, 0.01, 0.09, 0.08
RF-501, Circle, GyrRotVec, 5, 0.98, 0.99, 12, 172, 168, 4, 0, 12, 0.02, 0.00, 0.02
RF-501, Circle, GyrRotVec, 6, 0.98, 0.88, 16, 168, 168, 0, 4, 12, 0.00, 0.25, 0.20
RF-501, Circle, GyrRotVec, 7, 1.00, 1.00, 14, 170, 170, 0, 0, 14, 0.00, 0.00, 0.00
RF-501, Circle, GyrRotVec, 8, 0.98, 0.99, 9, 175, 171, 4, 0, 9, 0.02, 0.00, 0.02
RF-501, Circle, GyrRotVec, 9, 0.97, 0.88, 17, 167, 166, 1, 4, 13, 0.01, 0.24, 0.19
RF-501, Circle, GyrRotVec, 10, 1.00, 1.00, 8, 176, 176, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Circle, GyrRotVec, 11, 1.00, 1.00, 3, 181, 181, 0, 0, 3, 0.00, 0.00, 0.00
RF-501, Circle, GyrRotVec, 12, 1.00, 1.00, 8, 176, 176, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Circle, GyrRotVec, 13, 1.00, 1.00, 8, 176, 176, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Circle, GyrRotVec, 14, 1.00, 1.00, 16, 168, 168, 0, 0, 16, 0.00, 0.00, 0.00
RF-501, Circle, GyrRotVec, 15, 0.99, 0.95, 11, 173, 173, 0, 1, 10, 0.00, 0.09, 0.08
RF-501, Updown, GyrRotVec, 1, 1.00, 1.00, 14, 152, 152, 0, 0, 14, 0.00, 0.00, 0.00
RF-501, Updown, GyrRotVec, 2, 0.98, 0.96, 15, 151, 148, 3, 1, 14, 0.02, 0.07, 0.06
RF-501, Updown, GyrRotVec, 3, 0.97, 0.83, 15, 151, 151, 0, 5, 10, 0.00, 0.33, 0.25
RF-501, Updown, GyrRotVec, 4, 1.00, 1.00, 8, 158, 158, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Updown, GyrRotVec, 5, 0.98, 0.94, 10, 156, 154, 2, 1, 9, 0.01, 0.10, 0.09
RF-501, Updown, GyrRotVec, 6, 0.99, 0.96, 13, 153, 152, 1, 1, 12, 0.01, 0.08, 0.07
RF-501, Updown, GyrRotVec, 7, 0.97, 0.90, 6, 160, 156, 4, 1, 5, 0.03, 0.17, 0.15
RF-501, Updown, GyrRotVec, 8, 1.00, 1.00, 7, 159, 159, 0, 0, 7, 0.00, 0.00, 0.00
RF-501, Updown, GyrRotVec, 9, 0.95, 0.71, 14, 152, 152, 0, 8, 6, 0.00, 0.57, 0.36
RF-501, Updown, GyrRotVec, 10, 0.99, 0.95, 10, 156, 156, 0, 1, 9, 0.00, 0.10, 0.09
RF-501, Updown, GyrRotVec, 11, 0.99, 0.96, 13, 153, 153, 0, 1, 12, 0.00, 0.08, 0.07
RF-501, Updown, GyrRotVec, 12, 1.00, 1.00, 5, 161, 161, 0, 0, 5, 0.00, 0.00, 0.00
RF-501, Updown, GyrRotVec, 13, 1.00, 1.00, 2, 164, 164, 0, 0, 2, 0.00, 0.00, 0.00
RF-501, Updown, GyrRotVec, 14, 0.98, 0.96, 15, 151, 149, 2, 1, 14, 0.01, 0.07, 0.06
RF-501, Updown, GyrRotVec, 15, 0.97, 0.91, 19, 147, 145, 2, 3, 16, 0.01, 0.16, 0.14
RF-501, Tilt, GyrRotVec, 1, 0.99, 0.97, 16, 185, 184, 1, 1, 15, 0.01, 0.06, 0.06
RF-501, Tilt, GyrRotVec, 2, 0.99, 0.96, 25, 176, 176, 0, 2, 23, 0.00, 0.08, 0.07
RF-501, Tilt, GyrRotVec, 3, 0.99, 0.91, 16, 185, 185, 0, 3, 13, 0.00, 0.19, 0.16
RF-501, Tilt, GyrRotVec, 4, 0.99, 0.94, 18, 183, 183, 0, 2, 16, 0.00, 0.11, 0.10
RF-501, Tilt, GyrRotVec, 5, 0.99, 0.93, 7, 194, 193, 1, 1, 6, 0.01, 0.14, 0.13
RF-501, Tilt, GyrRotVec, 6, 0.99, 0.90, 10, 191, 191, 0, 2, 8, 0.00, 0.20, 0.17
RF-501, Tilt, GyrRotVec, 7, 0.99, 0.92, 12, 189, 189, 0, 2, 10, 0.00, 0.17, 0.14
RF-501, Tilt, GyrRotVec, 8, 0.95, 0.89, 16, 185, 178, 7, 3, 13, 0.04, 0.19, 0.16
RF-501, Tilt, GyrRotVec, 9, 0.99, 0.99, 9, 192, 189, 3, 0, 9, 0.02, 0.00, 0.02
RF-501, Tilt, GyrRotVec, 10, 0.98, 0.81, 8, 193, 192, 1, 3, 5, 0.01, 0.38, 0.27
RF-501, Tilt, GyrRotVec, 11, 1.00, 1.00, 10, 191, 191, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Tilt, GyrRotVec, 12, 1.00, 1.00, 10, 191, 191, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Tilt, GyrRotVec, 13, 1.00, 1.00, 10, 191, 191, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Tilt, GyrRotVec, 14, 0.99, 0.97, 17, 184, 183, 1, 1, 16, 0.01, 0.06, 0.06
RF-501, Tilt, GyrRotVec, 15, 1.00, 1.00, 17, 184, 184, 0, 0, 17, 0.00, 0.00, 0.00
RF-501, Triangle, GyrRotVec, 1, 1.00, 0.97, 15, 212, 212, 0, 1, 14, 0.00, 0.07, 0.06
RF-501, Triangle, GyrRotVec, 2, 1.00, 0.98, 26, 201, 201, 0, 1, 25, 0.00, 0.04, 0.04
RF-501, Triangle, GyrRotVec, 3, 0.99, 0.97, 16, 211, 210, 1, 1, 15, 0.00, 0.06, 0.06
RF-501, Triangle, GyrRotVec, 4, 0.98, 0.97, 18, 209, 206, 3, 1, 17, 0.01, 0.06, 0.05
